cpu_percent,read_count,write_count
30.7,471607,460246
27.1,471607,460246
28.8,471607,460246
28.9,471607,460249
29.1,471607,460250
28.4,471607,460250
27.5,471607,460250
29.8,471607,460250
29.1,471607,460250
28.9,471607,460250
28.4,471607,460250
29.5,471607,460250
34.2,471607,460250
59.0,471608,460253
54.8,471608,460253
45.3,471608,460253
40.0,471608,460253
56.6,471608,460253
56.0,471608,460253
47.2,471608,460253
49.2,471608,460253
55.4,471608,460253
52.3,471608,460253
46.2,471608,460270
48.5,471608,460275
57.5,471608,460275
50.3,471608,460275
44.4,471608,460275
51.8,471608,460275
56.3,471608,460275
56.6,471608,460275
48.8,471608,460276
50.0,471608,460276
52.5,471608,460278
47.2,471608,460281
39.1,471608,460281
43.1,471608,460281
51.2,471608,460281
45.3,471608,460281
38.7,471608,460281
51.5,471608,460281
45.7,471608,460281
41.0,471608,460281
43.4,471608,460282
48.3,471608,460285
40.8,471608,460285
47.0,471608,460285
48.0,471608,460285
46.5,471608,460285
43.4,471608,460285
48.7,471608,460285
42.0,471608,460285
50.2,471608,460285
53.3,471608,460316
44.6,471608,460316
48.0,471608,460318
43.9,471608,460318
46.8,471608,460318
49.8,471608,460318
41.5,471608,460318
46.5,471608,460318
45.7,471608,460318
51.7,471608,460318
43.6,471608,460318
58.4,471608,460318
46.1,471608,460321
38.7,471608,460321
42.9,471608,460321
36.9,471608,460321
39.2,471608,460321
46.7,471608,460321
45.7,471608,460321
51.7,471608,460321
49.7,471608,460321
47.0,471608,460321
52.7,471608,460321
46.5,471608,460324
42.8,471608,460324
56.3,471608,460324
43.5,471608,460324
51.7,471608,460324
46.7,471608,460324
51.0,471608,460324
42.5,471608,460324
47.5,471608,460324
29.5,471608,460324
44.4,471608,460329
49.5,471608,460329
47.0,471608,460329
48.3,471608,460329
53.0,471608,460329
54.1,471608,460329
28.1,471608,460329
57.1,471608,460329
46.8,471608,460329
47.0,471608,460329
54.8,471608,460329
46.0,471608,460332
33.5,471608,460332
42.5,471608,460332
48.0,471608,460332
45.8,471608,460332
46.5,471608,460332
44.9,471608,460332
48.5,471608,460332
57.6,471608,460332
56.5,471608,460332
50.0,471608,460335
48.5,471608,460335
51.5,471608,460335
43.2,471608,460335
32.2,471608,460335
56.1,471608,460335
43.7,471608,460335
53.0,471608,460335
41.7,471608,460402
26.2,471608,460402
26.8,471608,460402
28.9,471609,460405
27.4,471609,460405
27.9,471609,460405
28.0,471609,460405
26.3,471609,460405
29.1,471609,460405
29.1,471609,460405
26.2,471609,460412
36.9,471609,460412
28.9,471609,460412
27.2,471609,460414
29.1,471609,460414
28.0,471609,460414
27.0,471609,460414
28.6,471609,460414
29.0,471609,460414
26.4,471609,460414
28.2,471609,460417
27.5,471609,460417
27.6,471616,460417
43.0,471616,460417
26.7,471616,460420
29.4,471616,460420
28.4,471616,460420
26.5,471616,460420
28.9,471616,460420
27.5,471616,460420
25.9,471616,460421
29.1,471616,460421
28.6,471616,460421
25.5,471616,460422
30.0,471616,460425
27.1,471616,460425
27.7,471616,460425
28.5,471616,460425
27.9,471616,460425
25.1,471616,460425
47.4,471616,460426
34.0,471616,460426
28.0,471616,460426
37.0,471616,460426
46.7,471616,460428
39.0,471616,460428
39.3,471616,460428
25.9,471616,460428
42.3,471616,460428
36.8,471616,460428
28.5,471616,460428
43.9,471616,460513
30.5,471616,460513
38.0,471616,460513
27.3,471616,460513
34.6,471616,460515
35.0,471616,460515
33.5,471616,460515
30.7,471616,460515
27.7,471616,460515
28.9,471616,460515
31.0,471616,460515
37.7,471616,460515
42.4,471616,460515
27.1,471616,460515
29.5,471616,460518
34.9,471616,460518
30.0,471616,460518
28.1,471616,460518
27.0,471616,460518
37.9,471616,460518
33.7,471616,460518
32.8,471616,460518
37.1,471616,460518
37.4,471616,460518
46.3,471616,460521
45.5,471616,460521
40.1,471616,460521
38.5,471616,460521
34.5,471616,460521
56.7,471616,460521
50.9,471616,460521
46.2,471616,460521
40.2,471616,460521
49.5,471616,460521
42.3,471616,460521
42.9,471616,460524
31.7,471616,460524
29.8,471616,460524
35.7,471616,460524
27.8,471616,460524
30.9,471616,460524
29.4,471616,460524
35.1,471616,460524
40.8,471616,460525
49.1,471616,460525
50.3,471616,460528
39.2,471616,460528
28.6,471616,460528
27.0,471616,460528
31.9,471616,460528
45.3,471616,460528
48.0,471616,460528
35.7,471616,460528
32.2,471616,460528
20.5,471616,460528
9.0,471616,460528
10.4,471616,460531
6.9,471616,460531
2.0,471616,460531
12.2,471616,460531
28.2,471616,460531
39.0,471616,460533
10.5,471616,460533
26.2,471616,460548
11.1,471616,460548
28.5,471616,460551
22.8,471616,460551
22.5,471616,460554
5.6,471616,460554
25.5,471616,460554
19.8,471616,460554
17.2,471616,460554
10.8,471616,460554
16.5,471616,460642
39.6,471616,460642
28.1,471616,460642
27.5,471616,460642
33.3,471616,460642
31.7,471616,460642
27.4,471616,460642
40.0,471616,460642
10.8,471616,460642
15.4,471617,460642
5.5,471617,460645
8.5,471617,460645
8.5,471617,460645
30.1,471617,460645
36.2,471617,460645
21.8,471617,460645
21.6,471617,460645
3.5,471617,460645
8.5,471617,460645
4.4,471617,460645
4.0,471617,460645
13.4,471617,460654
9.4,471617,460654
3.5,471617,460654
3.5,471617,460654
31.0,471617,460654
36.2,471617,460654
28.9,471617,460654
36.2,471617,460654
23.4,471617,460654
17.1,471617,460654
19.4,471617,460658
45.2,471619,460658
40.5,471625,460658
38.9,471625,460658
54.7,471625,460672
51.9,471625,460672
51.6,471625,460672
35.8,471625,460672
33.0,471625,460672
36.5,471625,460672
31.4,471625,460672
45.4,471625,460677
38.0,471625,460677
53.3,471625,460677
41.6,471625,460677
33.7,471625,460677
47.8,471625,460677
51.6,471625,460677
52.0,471625,460677
47.5,471625,460677
40.3,471625,460677
38.1,471625,460678
40.3,471627,460681
37.4,471627,460681
38.1,471627,460684
39.1,471627,460684
33.0,471627,460684
34.2,471627,460684
42.0,471627,460684
33.8,471627,460687
38.2,471627,460687
35.0,471627,460687
28.6,471627,460687
42.7,471627,460687
48.0,471627,460687
38.6,471627,460687
36.3,471627,460687
32.2,471627,460687
29.0,471627,460701
40.4,471627,460702
40.1,471627,460702
39.6,471627,460702
33.5,471627,460702
30.7,471627,460702
38.8,471627,460702
32.4,471627,460702
42.3,471627,460702
41.3,471627,460702
42.0,471627,460702
31.9,471627,460705
39.8,471627,460705
45.8,471627,460755
33.2,471627,460755
37.3,471627,460755
40.6,471627,460755
34.1,471627,460755
31.4,471627,460755
38.2,471627,460755
33.2,471627,460755
34.3,471627,460758
34.8,471627,460758
39.6,471627,460759
40.4,471627,460760
32.5,471627,460760
36.1,471627,460760
42.9,471627,460777
44.1,471627,460777
34.6,471627,460777
40.9,471627,460777
30.3,471627,460777
35.0,471627,460777
41.7,471627,460782
28.3,471627,460782
31.8,471627,460782
40.5,471627,460782
39.2,471627,460782
37.3,471627,460784
37.2,471627,460784
34.0,471627,460784
28.6,471627,460784
35.9,471627,460784
34.9,471627,460830
26.0,471627,460830
37.5,471627,460830
33.8,471627,460830
28.6,471627,460830
31.9,471627,460832
31.2,471627,460832
26.0,471627,460832
28.9,471627,460832
29.4,471627,460832
37.1,471627,460832
38.1,471627,460832
45.0,471627,460832
42.4,471627,460832
36.4,471627,460832
30.7,471627,460832
29.0,471627,460835
26.0,471627,460835
30.3,471627,460835
28.6,471627,460835
32.8,471627,460835
34.2,471627,460836
36.7,471627,460836
35.0,471627,460836
38.8,471627,460836
32.2,471627,460836
32.7,471627,460842
45.4,471627,460846
36.2,471627,460846
35.1,471627,460846
31.2,471627,460846
27.6,471627,460846
28.7,471627,460846
31.3,471627,460846
26.9,471627,460846
28.0,471627,460846
28.9,471627,460846
30.0,471627,460846
28.3,471627,460849
29.9,471627,460849
0.0,471800,463618
90.5,471800,463629
37.5,471826,463629
29.0,471826,463629
28.1,471826,463629
26.0,471826,463629
28.6,471826,463629
26.3,471826,463629
25.6,471826,463629
28.8,471826,463685
28.0,471826,463685
26.3,471826,463689
37.7,471826,463689
39.8,471826,463689
31.2,471826,463689
31.3,471826,463689
41.5,471826,463689
35.4,471826,463689
29.0,471826,463689
26.1,471826,463691
30.8,471826,463691
28.5,471826,463691
27.6,471826,463694
29.5,471826,463694
31.8,471826,463694
30.2,471826,463694
29.6,471826,463694
33.7,471826,463694
26.1,471826,463694
30.5,471826,463696
29.9,471826,463696
34.2,471826,463783
30.7,471826,463785
31.4,471826,463785
29.1,471826,463785
41.8,471826,463785
37.6,471826,463785
35.9,471826,463785
27.0,471826,463785
28.5,471826,463785
31.2,471826,463790
27.5,471826,463790
32.3,471826,463793
30.8,471826,463793
27.1,471826,463793
30.0,471826,463793
32.8,471826,463793
27.8,471826,463793
30.7,471826,463793
35.3,471826,463793
30.1,471826,463794
30.6,471826,463794
35.4,471826,463794
30.1,471826,463797
27.5,471826,463797
42.4,471826,463797
33.0,471826,463797
29.6,471826,463797
35.0,471826,463797
32.7,471827,463797
45.0,471827,463819
34.2,471827,463820
38.1,471827,463820
33.2,471827,463820
40.4,471827,463820
38.6,471829,463820
18.5,471829,463822
19.1,471829,463822
25.5,471829,463822
23.0,471829,463822
35.5,471829,463823
22.7,471829,463826
20.8,471829,463826
11.2,471829,463826
14.8,471829,463826
15.3,471829,463832
13.1,471829,463838
20.2,471829,463838
9.5,471829,463838
14.6,471829,463838
30.3,471829,463854
25.5,471829,463905
18.3,471829,463905
29.0,471829,463905
14.9,471829,463905
23.5,471829,463905
22.3,471829,463907
18.7,471829,463907
17.9,471829,463907
24.7,471829,463907
17.7,471829,463907
10.2,471829,463908
31.5,471829,463908
21.9,471829,463908
15.7,471829,463908
7.0,471829,463908
14.5,471829,463908
16.3,471829,463910
28.4,471829,463910
15.4,471829,463910
16.6,471829,463910
17.2,471829,463911
30.7,471829,463925
27.4,471829,463925
14.9,471829,463925
9.5,471829,463925
5.1,471832,463925
3.6,471833,463925
5.0,471833,463925
3.0,471833,463925
5.0,471833,463925
15.4,471833,463938
15.9,471833,463938
10.4,471833,463940
10.4,471834,463940
6.6,471834,463940
11.0,471834,463940
5.1,471834,463940
18.6,471834,463940
22.4,471834,463940
27.6,471834,463940
32.8,471834,463940
29.1,471834,463940
29.9,471834,463961
33.5,471834,463961
32.1,471834,463961
32.3,471834,463961
40.1,471834,463963
38.1,471834,463963
35.5,471834,463963
31.8,471834,463963
28.1,471834,463963
27.5,471834,463963
32.8,471834,463963
26.1,471834,463966
29.1,471834,463966
31.0,471834,463966
27.0,471834,463966
26.9,471834,463966
31.0,471834,463972
26.0,471834,463973
27.5,471834,463973
31.5,471834,463973
25.5,471834,463973
28.9,471834,463973
31.0,471834,463973
28.2,471834,463973
27.6,471834,463973
30.8,471834,463973
28.2,471834,463973
42.6,471834,463979
31.0,471834,463979
30.2,471834,463979
27.3,471835,463979
32.3,471835,463982
0.0,471931,464302
90.1,471931,464372
31.8,471933,464372
27.1,471933,464372
30.3,471933,464372
26.0,471933,464372
28.0,471933,464372
38.8,471933,464372
31.4,471933,464372
29.4,471933,464372
40.9,471933,464372
32.7,471933,464458
26.9,471933,464461
31.2,471933,464461
28.5,471933,464461
28.1,471933,464461
27.6,471933,464461
27.5,471933,464461
28.4,471933,464461
28.6,471933,464461
27.1,471933,464462
31.6,471933,464463
28.9,471933,464466
27.6,471933,464466
29.3,471933,464466
29.4,471933,464466
26.8,471933,464466
30.5,471933,464466
28.9,471933,464466
26.4,471933,464466
30.0,471933,464466
28.0,471933,464467
26.0,471933,464508
31.2,471933,464516
30.2,471933,464525
26.5,471933,464525
29.9,471933,464525
29.0,471933,464525
4.5,471933,464525
31.6,471936,464525
38.3,471936,464529
30.8,471941,464529
35.0,471941,464530
21.7,471941,464544
19.5,471941,464544
24.6,471941,464544
27.1,471941,464544
33.0,471941,464547
22.2,471941,464558
21.8,471941,464558
8.5,471942,464558
5.7,471942,464558
5.2,471942,464558
9.1,471942,464559
2.5,471942,464559
2.5,471942,464564
5.5,471942,464564
7.8,471942,464564
7.3,471942,464564
9.9,471942,464564
11.6,471942,464564
32.7,471942,464564
37.6,471942,464564
26.7,471942,464565
5.6,471942,464566
3.0,471942,464566
12.1,471942,464568
33.7,471942,464569
28.0,471942,464569
23.7,471942,464569
29.1,471942,464569
30.1,471942,464569
31.8,471942,464569
31.0,471942,464571
28.1,471942,464572
29.1,471942,464572
21.6,471942,464574
3.0,471942,464574
8.0,471942,464574
29.4,471942,464574
33.8,471942,464574
33.7,471942,464574
36.4,471942,464574
37.0,471942,464575
35.2,471942,464575
35.0,471942,464576
33.2,471942,464576
30.7,471942,464578
47.2,471942,464578
34.5,471942,464578
31.3,471942,464578
30.3,471942,464578
42.1,471945,464578
36.6,471945,464619
34.7,471945,464619
46.5,471945,464620
46.5,471945,464620
33.2,471945,464623
25.5,471945,464623
30.3,471945,464623
26.8,471945,464623
26.9,471945,464623
29.1,471945,464623
28.1,471945,464624
27.2,471945,464625
29.0,471945,464625
27.1,471945,464626
25.5,471945,464626
29.6,471945,464629
27.9,471945,464629
27.6,471945,464629
29.0,471945,464629
27.9,471945,464629
25.9,471945,464629
28.3,471945,464629
28.5,471945,464629
26.1,471945,464631
26.5,471945,464631
32.2,471945,464634
25.1,471945,464634
26.9,471945,464634
31.2,471945,464634
28.6,471945,464634
25.9,471945,464634
30.8,471945,464634
25.5,471945,464634
26.6,471945,464634
32.0,471945,464635
26.5,471945,464635
26.2,471945,464638
32.0,471945,464638
25.1,471945,464638
36.3,471945,464638
31.3,471945,464638
25.9,471945,464638
26.4,471945,464638
31.2,471945,464638
27.0,471945,464638
25.6,471945,464639
29.5,471945,464642
27.4,471945,464642
25.5,471945,464642
28.3,471945,464642
27.5,471945,464642
26.5,471945,464643
28.1,471945,464643
27.6,471945,464643
25.9,471945,464643
28.8,471945,464643
28.7,471945,464644
26.1,471945,464647
29.4,471945,464647
28.0,471945,464647
25.6,471945,464647
26.3,471945,464647
30.3,471945,464650
25.9,471945,464650
27.0,471945,464650
31.0,471945,464650
26.1,471945,464650
25.9,471945,464654
30.2,471945,464654
25.9,471945,464654
27.0,471945,464654
30.3,471945,464654
27.5,471945,464715
25.1,471945,464715
30.8,471945,464715
25.1,471945,464715
27.2,471945,464715
31.3,471945,464715
26.0,471945,464718
25.3,471945,464718
30.7,471945,464718
25.5,471945,464718
26.7,471945,464719
30.8,471945,464719
36.0,471945,464719
27.0,471945,464719
28.6,471945,464719
29.4,471945,464719
25.6,471945,464722
28.5,471945,464723
28.4,471945,464723
25.9,471945,464723
29.1,471945,464724
26.8,471945,464724
25.9,471945,464724
29.4,471945,464724
29.0,471945,464724
26.4,471945,464724
27.0,471945,464724
28.3,471945,464728
26.0,471945,464728
27.2,471945,464728
30.8,471945,464729
25.5,471945,464729
26.8,471945,464729
31.7,471945,464729
25.8,471945,464729
25.5,471945,464729
32.4,471945,464729
25.5,471945,464732
25.6,471946,464733
31.0,471946,464733
26.9,471946,464733
26.7,471948,464740
29.6,471948,464740
26.9,471948,464740
26.0,471948,464740
30.5,471948,464740
25.9,471948,464740
26.5,471948,464740
31.3,471948,464744
26.5,471948,464744
26.0,471948,464744
29.5,471948,464745
26.6,471948,464745
25.9,471948,464745
29.1,471948,464745
37.4,471948,464745
26.0,471948,464745
28.3,471948,464745
29.8,471948,464748
26.9,471948,464749
28.5,471948,464749
28.0,471948,464752
26.4,471948,464752
27.6,471948,464752
29.0,471948,464752
25.1,471948,464752
27.0,471948,464752
31.5,471948,464752
26.1,471948,464752
25.9,471948,464756
30.2,471948,464756
25.6,471948,464820
26.6,471948,464820
32.8,471948,464820
25.6,471948,464820
25.6,471948,464820
31.7,471948,464820
25.5,471948,464820
26.5,471948,464820
30.8,471948,464822
27.2,471948,464823
26.6,471948,464823
30.2,471948,464835
26.4,471948,464835
25.3,471948,464835
30.2,471948,464835
26.6,471948,464835
27.1,471948,464835
28.8,471948,464835
28.5,471948,464837
25.0,471948,464837
29.1,471948,464838
28.3,471948,464838
25.5,471948,464838
30.3,471948,464838
28.4,471948,464838
26.9,471948,464838
38.2,471948,464838
28.0,471948,464838
25.5,471948,464838
28.1,471948,464841
29.0,471948,464841
25.5,471948,464842
26.0,471948,464842
32.8,471948,464842
26.9,471948,464842
25.5,471948,464842
31.0,471948,464842
25.5,471948,464842
27.6,471948,464842
31.2,471948,464845
26.0,471948,464845
25.4,471948,464845
31.2,471948,464846
25.9,471948,464846
26.0,471948,464846
30.8,471948,464846
26.4,471948,464846
26.0,471948,464846
28.6,471948,464846
28.1,471948,464846
25.1,471948,464849
29.1,471948,464849
28.7,471948,464849
25.5,471948,464850
30.2,471948,464850
28.0,471948,464850
26.7,471948,464850
28.6,471948,464850
28.2,471948,464850
25.6,471948,464850
30.0,471948,464853
27.6,471948,464853
26.4,471948,464853
28.3,471948,464853
29.2,471948,464854
26.1,471948,464854
26.6,471948,464854
15.1,471948,464854
12.9,471948,464854
1.5,471948,464854
4.5,471948,464854
1.5,471948,464856
2.0,471948,464856
5.4,471948,464856
2.0,471948,464857
1.0,471948,464858
6.9,471948,464858
1.0,471948,464871
3.0,471948,464871
7.0,471948,464871
